-4.99992	-3.68462
2.55605	-0.413499
0.327672	-2.81041
-4.52955	1.78865
1.79296	4.34693
-1.16498	0.194164
3.30965	-4.65428
-4.46538	0.297002
1.71149	-4.92302
-1.16584	-4.33158
-0.82514	1.86773
0.889766	4.30436
3.46167	0.269288
-4.08035	1.53919
-0.840006	2.01191
4.10321	2.62198
-2.37547	-4.52535
2.36082	-1.71766
1.32639	2.5641
4.91037	-1.34661
-2.52961	4.8255
2.2266	2.53356
1.51519	-4.27314
1.31635	3.84707
-2.2729	-0.635886
2.66495	-0.222682
-2.62226	-2.25093
-1.40735	-3.33493
-0.134826	3.97656
4.09208	-4.39436
4.04653	0.0452289
0.16292	-1.80967
4.86642	-0.0602332
-2.33855	-4.09267
4.47764	-4.26251
0.00707095	-1.15858
-2.22918	4.13817
0.297474	-0.355542
4.4098	-4.49916
2.61514	2.70205
3.27817	-3.74635
-4.84132	1.88455
3.68247	1.29543
2.36225	2.25412
4.99458	3.88572
-2.66805	-1.93678
-1.48985	0.132737
0.911136	3.45982
-0.879192	3.41511
-2.30683	-0.846054
0.37304	-0.320826
-2.12788	-3.21672
-3.4628	0.716548
3.02406	-4.66946
0.344498	-0.0151988
4.55361	2.48293
0.545838	3.90737
1.24849	3.4204
-3.40232	-2.87248
2.1471	-3.69573
-4.0901	-2.25412
-4.97	-0.857067
-4.73124	2.0982
4.37897	-2.60089
-3.19104	-1.8246
3.86991	1.52059
-3.49665	1.81346
-1.14185	-1.12275
-0.00258968	-3.52467
0.871866	3.45576
0.901086	4.55409
0.561461	-3.51848
4.83305	-0.912333
-3.5818	0.648987
-2.47874	-0.114855
-0.359695	4.61095
-3.73969	-3.00243
-1.8075	1.29269
-3.73288	1.51254
1.21634	3.03073
-2.52158	-0.235682
-1.10686	-2.9675
-4.71625	4.01673
-0.735026	-3.57979
4.47487	-0.89687
-3.68811	3.85648
-4.07826	-3.37801
-4.28936	-1.34661
-2.46943	-3.64891
2.83153	-0.446927
-1.50476	-0.476998
3.08945	4.31674
1.51646	-2.84752
1.79592	4.08922
-2.49874	3.6086
-0.287377	0.0595588
1.00394	3.17561
2.55844	-0.37755
4.51367	1.32739
-0.606697	3.24697
1.88981	2.02207
4.87145	4.54415
3.5127	-2.10684
0.374257	0.144347
-3.96566	-0.859715
0.767166	3.76566
-0.599613	2.29748
3.69264	2.15642
3.0072	2.06535
2.41716	-4.80908
3.86031	0.249874
-0.366773	-4.34806
2.13422	-0.110568
1.67679	1.82049
-3.00445	4.16634
3.65883	3.90019
0.439483	-3.60805
-0.496526	4.89362
-2.84468	-0.539766
-1.84268	0.146595
3.81504	-0.602744
-0.324682	3.0665
-1.34842	-2.88481
4.99117	-3.46396
1.30488	1.1635
-4.99405	-4.99121
2.73352	2.27335
-1.80822	-0.822763
1.82494	1.80562
-2.94738	3.3642
2.08921	3.28708
-4.05451	-4.18262
2.64005	1.29572
-2.86148	-2.86453
-4.18939	-1.11177
4.5216	4.47545
-1.10146	-2.30785
1.92169	-2.15965
2.76866	2.83865
-0.775402	-2.17844
-3.06033	-4.88684
-3.08176	4.83236
-2.55946	3.19726
-3.63545	-1.01856
1.0101	-3.2312
3.28355	-3.42269
4.87937	-2.42831
-2.66401	-3.98363
-2.80589	1.34717
1.96007	2.9477
1.96243	2.5294
1.69521	1.3343
-4.43559	0.982166
-2.72992	-1.81222
1.99834	-3.82563
2.62571	0.261233
0.539113	0.879889
-1.70334	2.02989
-3.56955	-3.38312
-0.146748	3.60226
3.13266	0.568358
2.38997	-1.83993
-3.64668	0.285483
-1.89261	0.881191
0.180836	-0.691522
-2.41157	-1.29774
-1.06982	-0.531341
-0.241038	-1.12169
-2.20707	-4.21737
-1.30258	-2.46078
1.71784	1.76237
0.139364	2.28608
2.20768	4.44753
-0.393027	4.40163
-1.7844	-0.395658
0.171453	1.61355
-0.981671	1.0564
4.86503	-3.49606
1.70098	-1.56182
0.417102	0.228077
3.29239	-4.85049
-2.2579	1.42979
0.461366	4.17848
-2.33387	4.70087
-2.53267	3.43975
1.94024	-0.442484
3.17101	-4.77916
-3.39251	2.0695
2.07826	-0.633616
0.824211	2.5171
4.91533	1.95679
-2.20488	2.53863
-3.28821	-4.95746
-0.0430892	-4.20083
-3.36919	4.03301
2.82992	2.46679
-0.635743	-4.93658
0.847872	0.184784
-4.3315	0.440227
-1.10269	-2.84174
-1.14231	1.26861
1.59053	2.0932
0.386613	-2.19711
3.15932	-1.2809
1.86102	-1.89831
-4.90652	-3.96203
